ASIN,Title,Binding,Creator,Edition,Author,ItemDimensionsHeight,ItemDimensionsLength,ItemDimensionsWidth,ItemDimensionsWeight,Label,LanguagesUnknown,LanguagesOriginal,LanguagesPublished,Amount,CurrencyCode,Manufacturer,NumberOfPages,PackageDimensionsHeight,PackageDimensionsLength,PackageDimensionsWidth,PackageDimensionsWeight,ProductGroup,ProductTypeName,PublicationDate,Publisher,SmallImageUrl,Studio,SalesRanking
1491702214,"Curse of the King",Hardcover," "," ","Pye, Omari",8.39,0.43,5.43,5.43,iUniverse.com,english,english,english,21.95,USD,iUniverse.com,140,0.60,8.70,5.60,0.70,Book,ABIS_BOOK,2013-09-13,iUniverse.com,http://ecx.images-amazon.com/images/I/513wlC83MwL._SL75_.jpg,iUniverse.com,1702190
1491702222,"Curse of the King",Paperback," "," ","Pye, Omari",8.39,0.31,5.43,5.43,iUniverse,english,english,english,11.95,USD,iUniverse,140,0.35,8.50,5.50,0.52,Book,ABIS_BOOK,2013-09-16,iUniverse,http://ecx.images-amazon.com/images/I/51oFaKT6AwL._SL75_.jpg,iUniverse,2388791
1491702281,"A Constitutional Democracy, Voices and Votes",Paperback," "," ","Delon, Edward",8.86,0.55,5.91,5.91,iUniverse,english,english,english,18.95,USD,iUniverse,242,0.61,9.00,6.00,0.94,Book,ABIS_BOOK,2013-08-16,iUniverse,http://ecx.images-amazon.com/images/I/51EGptXYQDL._SL75_.jpg,iUniverse," "
1491702451,"Find the Black Box: Prevent Needless Hospital Deaths",Paperback," "," ","Williams, Dr. Ira",8.86,0.67,5.91,5.91,iUniverse,english,english,english,21.95,USD,iUniverse,302,0.76,9.00,6.00,1.15,Book,ABIS_BOOK,2013-08-12,iUniverse,http://ecx.images-amazon.com/images/I/51%2B77Kc8YNL._SL75_.jpg,iUniverse,2506990
149170246X,"Find the Black Box: Prevent Needless Hospital Deaths",Hardcover," "," ","Williams, Dr Ira",8.90,0.79,5.91,5.91,iUniverse.com,english,english,english,31.95,USD,iUniverse.com,302,0.81,9.02,5.98,1.32,Book,ABIS_BOOK,2013-08-09,iUniverse.com,http://ecx.images-amazon.com/images/I/51zbA5a3kML._SL75_.jpg,iUniverse.com," "
1491702559,"Buried Thorns",Paperback," "," ","Young, Johnnie Browder",8.86,0.55,5.91,5.91,iUniverse,english,english,english,16.95,USD,iUniverse,242,0.61,9.00,6.00,0.94,Book,ABIS_BOOK,2013-08-07,iUniverse,http://ecx.images-amazon.com/images/I/519oQ7luYYL._SL75_.jpg,iUniverse,6840592
149170263X,"Women Seeking Shelter: The Life and Times of Three Sarahs 1806-1955",Paperback," "," ","Romano, Jean",7.87,0.43,4.92,4.92,iUniverse,english,english,english,17.95,USD,iUniverse,204,0.46,8.00,5.00,0.63,Book,ABIS_BOOK,2013-08-07,iUniverse,http://ecx.images-amazon.com/images/I/41%2Bnr81YgsL._SL75_.jpg,iUniverse,4000096
1491702737,"Box 731",Hardcover," "," ","McKellips, Paul",0.88,8.50,5.50,5.50,iUniverse.com,english,english,english,29.95,USD,iUniverse.com,338,1.30,8.50,5.70,1.20,Book,ABIS_BOOK,2013-08-16,iUniverse.com,http://ecx.images-amazon.com/images/I/51gUVCqYGiL._SL75_.jpg,iUniverse.com,3762087
149170280X,"Box 731",Paperback," "," ","McKellips, Paul",8.39,0.75,5.43,5.43,iUniverse,english,english,english,19.95,USD,iUniverse,338,0.85,8.50,5.50,1.12,Book,ABIS_BOOK,2013-08-16,iUniverse,http://ecx.images-amazon.com/images/I/51emcTTgRxL._SL75_.jpg,iUniverse,803589
1491702893,"They Rest Not at Night: Footnotes from the Field of Operations Intelligence",Paperback," "," ","Merritt, Mark W.",8.90,0.63,5.91,5.91,iUniverse,english,english,english,20.95,USD,iUniverse,280,0.70,9.00,6.00,1.07,Book,ABIS_BOOK,2013-08-29,iUniverse,http://ecx.images-amazon.com/images/I/41k5yVxZO5L._SL75_.jpg,iUniverse,3211469
1491702915,"They Rest Not at Night: Footnotes from the Field of Operations Intelligence",Hardcover," "," ","Merritt, Mark W.",8.90,0.75,5.91,5.91,iUniverse.com,english,english,english,30.95,USD,iUniverse.com,280,0.80,9.10,6.20,1.25,Book,ABIS_BOOK,2013-08-28,iUniverse.com,http://ecx.images-amazon.com/images/I/413pTnLn79L._SL75_.jpg,iUniverse.com,1850338
1491703024,"Erotic Tales 2: Climax",Paperback," "," ","UnXpected, UnXpected",8.39,0.43,5.43,5.43,iUniverse,english,english,english,14.95,USD,iUniverse,196,0.49,8.50,5.50,0.69,Book,ABIS_BOOK,2013-09-09,iUniverse,http://ecx.images-amazon.com/images/I/41R0aLI%2BFJL._SL75_.jpg,iUniverse,3202722
1491703040,"Erotic Tales 2: Climax",Hardcover," "," ",Unxpected,8.39,0.55,5.43,5.43,iUniverse.com,english,english,english,24.95,USD,iUniverse.com,196,0.56,8.50,5.51,0.85,Book,ABIS_BOOK,2013-09-06,iUniverse.com,http://ecx.images-amazon.com/images/I/41l6Y0N3hpL._SL75_.jpg,iUniverse.com,5281207
1491703059,"Up the Road Less Travelled",Paperback," "," ","Ellis, Clarence ""Doc""",9.09,0.79,7.40,7.40,iUniverse,english,english,english,34.95,USD,iUniverse,380,0.86,9.25,7.50,1.80,Book,ABIS_BOOK,2013-08-27,iUniverse,http://ecx.images-amazon.com/images/I/41i%2BC-AuRRL._SL75_.jpg,iUniverse,3209855
1491703075,"RACE: My Story & Humanity's Bottom Line: More than a Book . . . It's an Experience",Paperback," "," ","Nile, Lauren Joichin",8.90,1.18,5.91,5.91,iUniverse,english,english,english,31.95,USD,iUniverse,538,1.35,9.00,6.00,1.97,Book,ABIS_BOOK,2014-01-20,iUniverse,http://ecx.images-amazon.com/images/I/41lwePHBtLL._SL75_.jpg,iUniverse,1040567
1491703083,"RACE: My Story & Humanity's Bottom Line: More than a Book.......It's an Experience",Hardcover," "," ","Nile, Lauren Joichin",8.90,1.30,5.91,5.91,iUniverse.com,english,english,english,41.95,USD,iUniverse.com,538,1.31,9.02,5.98,2.07,Book,ABIS_BOOK,2014-01-17,iUniverse.com,http://ecx.images-amazon.com/images/I/41eq3tv%2BSSL._SL75_.jpg,iUniverse.com,794029
1491703105,"Body Cavity Bombers: The New Martyrs: A Terrorism Research Center Book",Paperback," "," ","Robert J. Bunker",7.87,0.75,4.92,4.92,iUniverse,english,english,english,23.95,USD,iUniverse,362,0.82,8.00,5.00,1.03,Book,ABIS_BOOK,2013-08-23,iUniverse,http://ecx.images-amazon.com/images/I/41rZ-3gngfL._SL75_.jpg,iUniverse,2420658
1491703180,"Quarter Note Tales #4: An Axel Crochet Trilogy",Paperback," "," ","Wenk, Arthur",8.39,0.63,5.43,5.43,iUniverse,english,english,english,17.95,USD,iUniverse,280,0.70,8.50,5.50,0.94,Book,ABIS_BOOK,2013-09-04,iUniverse,http://ecx.images-amazon.com/images/I/511cNQ9hKLL._SL75_.jpg,iUniverse,6719170
1491703202,"Quarter Note Tales #4: An Axel Crochet Trilogy",Hardcover," "," ","Wenk, Arthur",8.39,0.75,5.43,5.43,iUniverse.com,english,english,english,27.95,USD,iUniverse.com,280,0.75,8.50,5.51,1.09,Book,ABIS_BOOK,2013-09-04,iUniverse.com,http://ecx.images-amazon.com/images/I/51BVQEmNDXL._SL75_.jpg,iUniverse.com,5117329
1491703261,"Life of a Salesman: Advice and Diversions",Hardcover," "," ","Rubinstein, Marvin",8.90,0.51,5.91,5.91,iUniverse.com,english,english,english,24.95,USD,iUniverse.com,142,0.50,9.02,5.98,0.81,Book,ABIS_BOOK,2013-08-30,iUniverse.com,http://ecx.images-amazon.com/images/I/516P5Salt1L._SL75_.jpg,iUniverse.com," "
149170327X,"Life of a Salesman: Advice and Diversions",Paperback," "," ","Rubinstein, Marvin",8.90,0.31,5.91,5.91,iUniverse,english,english,english,14.95,USD,iUniverse,142,0.32,9.00,6.00,0.60,Book,ABIS_BOOK,2013-09-03,iUniverse,http://ecx.images-amazon.com/images/I/51dRmQtRmPL._SL75_.jpg,iUniverse," "
149170330X,"Snow in Puerto Rico",Paperback," "," ","Smith, Leo",8.39,0.43,5.43,5.43,iUniverse,english,english,english,14.95,USD,iUniverse,212,0.48,8.50,5.50,0.74,Book,ABIS_BOOK,2013-08-27,iUniverse,http://ecx.images-amazon.com/images/I/51-n%2B6CS0VL._SL75_.jpg,iUniverse,2150668
1491703555,"Midrash Sinim: Hasidic Legend and Commentary on the Torah",Hardcover," "," ","Zhao, Yong",8.39,0.51,5.43,5.43,iUniverse.com,english,english,english,25.95,USD,iUniverse.com,162,0.50,8.50,5.51,0.76,Book,ABIS_BOOK,2013-10-22,iUniverse.com,http://ecx.images-amazon.com/images/I/4196S541hpL._SL75_.jpg,iUniverse.com," "
1491703563,"Midrash Sinim: Hasidic Legend and Commentary on the Torah",Paperback," "," ","Zhao, Yong",8.39,0.35,5.43,5.43,iUniverse,english,english,english,15.95,USD,iUniverse,162,0.37,8.50,5.50,0.59,Book,ABIS_BOOK,2013-10-22,iUniverse,http://ecx.images-amazon.com/images/I/41pCpGn9fPL._SL75_.jpg,iUniverse,2516422
1491703571,"The Wages of Sin",Paperback," "," ","Savoy, Brenda",9.09,0.51,7.40,7.40,iUniverse,english,english,english,22.95,USD,iUniverse,240,0.55,9.25,7.50,1.17,Book,ABIS_BOOK,2013-11-21,iUniverse,http://ecx.images-amazon.com/images/I/41iA2XoFfRL._SL75_.jpg,iUniverse," "
149170358X,"An Attorney's Guide to the Collection of Bad Debts: 3rd Edition",Paperback,"Perlstein, Abraham J.",3,"Lewis, Robert L.",7.87,0.16,4.92,4.92,iUniverse,english,english,english,10.95,USD,iUniverse,78,0.18,8.00,5.00,0.30,Book,ABIS_BOOK,2013-10-09,iUniverse,http://ecx.images-amazon.com/images/I/41gunaAMRrL._SL75_.jpg,iUniverse,3281400
149170361X,"The Art of Focused Conversation for Schools, Third Edition: Over 100 Ways to Guide Clear Thinking and Promote Learning",Paperback," ",3,"Nelson, Jo",9.09,0.75,7.40,7.40,iUniverse,english,english,english,33.95,USD,iUniverse,360,1.18,9.21,7.48,1.46,Book,ABIS_BOOK,2013-08-20,iUniverse,http://ecx.images-amazon.com/images/I/51VflOHIJ%2BL._SL75_.jpg,iUniverse,2287166
1491703652,"Uncommon People I Have Known: Sixteen Individuals Who Have Made a Difference",Paperback," "," ","Sherwood, Frank P.",8.90,1.10,5.91,5.91,iUniverse,english,english,english,29.95,USD,iUniverse,492,1.23,9.00,6.00,1.81,Book,ABIS_BOOK,2013-09-04,iUniverse,http://ecx.images-amazon.com/images/I/51JltnuTnOL._SL75_.jpg,iUniverse,1955378
1491703717,"Those Challenging Cracks of Secularism: In and Beyond",Hardcover," "," ","Nwachukwu, Oliver O.",8.39,1.50,5.43,5.43,iUniverse.com,english,english,english,44.95,USD,iUniverse.com,608,1.50,8.50,5.51,1.99,Book,ABIS_BOOK,2014-01-09,iUniverse.com,http://ecx.images-amazon.com/images/I/41JqFPosnhL._SL75_.jpg,iUniverse.com," "
1491703725,"Those Challenging Cracks of Secularism: In and Beyond",Paperback," "," ","Nwachukwu, Oliver O.",8.39,1.22,5.43,5.43,iUniverse.com,english,english,english,34.95,USD,iUniverse.com,608,1.23,8.50,5.51,1.53,Book,ABIS_BOOK,2014-01-09,iUniverse.com,http://ecx.images-amazon.com/images/I/41fQ4qPmTyL._SL75_.jpg,iUniverse.com," "
1491703768,"Courageous Love: Instructions for Creating Healing Circles for Children of Trauma for Grandparents Raising Grandchildren",Paperback," "," ","Bailey, Laura Montané",8.86,0.71,5.91,5.91,iUniverse,english,english,english,23.95,USD,iUniverse,350,0.79,9.00,6.00,1.32,Book,ABIS_BOOK,2013-08-22,iUniverse,http://ecx.images-amazon.com/images/I/51DjwNvEa7L._SL75_.jpg,iUniverse,1106139
1491703776,"Courageous Love: Instructions for Creating Healing Circles for Children of Trauma for Grandparents Raising Grandchildren",Hardcover," "," ","Bailey Lmft, Laura Montane",8.86,0.94,5.91,5.91,iUniverse.com,english,english,english,33.95,USD,iUniverse.com,350,0.94,9.02,5.98,1.51,Book,ABIS_BOOK,2013-08-21,iUniverse.com,http://ecx.images-amazon.com/images/I/51ejWqv5BNL._SL75_.jpg,iUniverse.com,2595620
1491703792,"Gridiron Gumshoe: My Life in and out of the NFL Films' Vault",Paperback," "," ","Cacchiotti, Ace",8.90,0.51,5.91,5.91,iUniverse,english,english,english,18.95,USD,iUniverse,236,0.54,9.00,6.00,0.92,Book,ABIS_BOOK,2013-10-03,iUniverse,http://ecx.images-amazon.com/images/I/51atl82vjWL._SL75_.jpg,iUniverse,1112876
1491703806,"Gridiron Gumshoe: My Life in and Out of the NFL Films' Vault",Hardcover," "," ","Cacchiotti, Ace",8.90,0.67,5.91,5.91,iUniverse.com,english,english,english,28.95,USD,iUniverse.com,236,0.69,9.02,5.98,1.11,Book,ABIS_BOOK,2013-10-03,iUniverse.com,http://ecx.images-amazon.com/images/I/51BKEeXVUvL._SL75_.jpg,iUniverse.com,547491
1491703822,"Skin in the Game: Poor Kids and Patriots",Paperback," "," ","Laich, Dennis",8.90,0.39,5.91,5.91,iUniverse,english,english,english,17.95,USD,iUniverse,192,0.44,9.00,6.00,0.77,Book,ABIS_BOOK,2013-09-03,iUniverse,http://ecx.images-amazon.com/images/I/51O1JCyTQPL._SL75_.jpg,iUniverse,420943
1491703830,"Skin in the Game: Poor Kids and Patriots",Hardcover," "," ","Laich, Major General Ret Dennis",8.90,0.55,5.91,5.91,iUniverse.com,english,english,english,28.95,USD,iUniverse.com,192,0.80,8.90,6.10,0.95,Book,ABIS_BOOK,2013-08-30,iUniverse.com,http://ecx.images-amazon.com/images/I/51-SDYI1oqL._SL75_.jpg,iUniverse.com,1792334
1491703938,"The Prayer",Paperback," "," ","Klausenstock, Oskar",8.86,0.24,5.91,5.91,iUniverse,english,english,english,10.95,USD,iUniverse,110,0.25,9.00,6.00,0.49,Book,ABIS_BOOK,2013-09-10,iUniverse,http://ecx.images-amazon.com/images/I/41AWmznelML._SL75_.jpg,iUniverse,4529239
1491703962,"To The Beat of the Spirit Drum: A Hodgepodge of Life and Spirit Adventures",Paperback," "," ","White, Leila Oliver",7.87,0.20,4.92,4.92,iUniverse,english,english,english,11.95,USD,iUniverse,96,0.22,8.00,5.00,0.35,Book,ABIS_BOOK,2013-08-29,iUniverse,http://ecx.images-amazon.com/images/I/41N7AABkpXL._SL75_.jpg,iUniverse," "
149170408X,"The Heart Remembers: A Memoir of Personal Growth",Hardcover," "," ","Lei, J.",8.86,0.43,5.91,5.91,iUniverse.com,english,english,english,23.95,USD,iUniverse.com,132,0.44,9.02,5.98,0.78,Book,ABIS_BOOK,2013-09-11,iUniverse.com,http://ecx.images-amazon.com/images/I/41bD4HfOegL._SL75_.jpg,iUniverse.com,3858620
1491704098,"The Heart Remembers: A Memoir of Personal Growth",Paperback," "," ","Lei, J.",8.86,0.31,5.91,5.91,iUniverse,english,english,english,13.95,USD,iUniverse,132,0.33,9.00,6.00,0.56,Book,ABIS_BOOK,2013-09-12,iUniverse,http://ecx.images-amazon.com/images/I/41Qh7YCmgwL._SL75_.jpg,iUniverse,1562601
1491704187,"Here Today, Here Tomorrow: A Memoir of Spirit Communication",Paperback," "," ","Hennessy, Charlotte",0.59,9.00,6.00,6.00,iUniverse,english,english,english,19.95,USD,iUniverse,260,0.70,8.90,5.90,0.65,Book,ABIS_BOOK,2013-08-21,iUniverse,http://ecx.images-amazon.com/images/I/41Q2-3WwD8L._SL75_.jpg,iUniverse,2410759
1491704314,"I Am Omnipowerful: The Most Powerful Person on Earth",Paperback," "," ","Umana, Dr. Otto",8.39,0.16,5.43,5.43,iUniverse,english,english,english,10.95,USD,iUniverse,82,0.19,8.50,5.50,0.35,Book,ABIS_BOOK,2013-10-16,iUniverse,http://ecx.images-amazon.com/images/I/41nW5Mhi3rL._SL75_.jpg,iUniverse,1674056
1491704322,"I Am Omnipowerful: The Most Powerful Person on Earth",Hardcover," "," ","Umana, Otto",8.39,0.31,5.43,5.43,iUniverse,english,english,english,20.95,USD,iUniverse,82,0.31,8.50,5.51,0.54,Book,ABIS_BOOK,2013-10-15,iUniverse,http://ecx.images-amazon.com/images/I/51E11qY5DfL._SL75_.jpg,iUniverse," "
1491704349,"Underground Prescott: A Historical Review of the Stories About Catacombs, Tunnels, Speakeasys, Opium Dens and Bordellos in Early Prescott, Arizona",Paperback," "," ","Ireland-Williams, Patricia",8.39,0.12,5.43,5.43,iUniverse,english,english,english,9.95,USD,iUniverse,50,0.13,8.50,5.50,0.25,Book,ABIS_BOOK,2013-08-19,iUniverse,http://ecx.images-amazon.com/images/I/41xhY3VIxgL._SL75_.jpg,iUniverse,823390
1491704438,"Buckskin Crossing",Paperback," "," ","Callis, Robert",7.87,0.51,4.92,4.92,iUniverse,english,english,english,16.95,USD,iUniverse,254,0.58,8.00,5.00,0.76,Book,ABIS_BOOK,2013-08-26,iUniverse,http://ecx.images-amazon.com/images/I/5128JiaTTcL._SL75_.jpg,iUniverse,715558
1491704470,"In Vitro: My Journey Through the World of IVF: An Inconvenient Truth about in Vitro Fertilization",Paperback," "," ","Sputnik, Anastasia",9.09,0.35,7.40,7.40,iUniverse,english,english,english,21.95,USD,iUniverse,160,0.37,9.25,7.50,0.82,Book,ABIS_BOOK,2013-12-03,iUniverse,http://ecx.images-amazon.com/images/I/51RWRhuaPlL._SL75_.jpg,iUniverse," "
1491704578,"Shame the Devil",Paperback," "," ","Harris, Joel Mark",8.39,0.75,5.43,5.43,iUniverse,english,english,english,20.95,USD,iUniverse,354,0.80,8.50,5.50,1.17,Book,ABIS_BOOK,2013-08-30,iUniverse,http://ecx.images-amazon.com/images/I/51DPNHL5Q9L._SL75_.jpg,iUniverse,6584048
1491704586,"Shame the Devil",Hardcover," "," ","Harris, Joel Mark",8.39,0.94,5.43,5.43,iUniverse.com,english,english,english,30.95,USD,iUniverse.com,354,0.94,8.50,5.51,1.29,Book,ABIS_BOOK,2013-08-29,iUniverse.com,http://ecx.images-amazon.com/images/I/51hmBizHF9L._SL75_.jpg,iUniverse.com," "
1491704640,"Close but No Cigar: Humor and Homicide with LP Cinch",Paperback," "," ","Mannion, Jack",8.39,0.47,5.43,5.43,iUniverse,english,english,english,15.95,USD,iUniverse,220,0.50,8.50,5.50,0.76,Book,ABIS_BOOK,2013-09-26,iUniverse,http://ecx.images-amazon.com/images/I/51emQ6n8RgL._SL75_.jpg,iUniverse,3928171
1491704667,"Close But No Cigar: Humor and Homicide with LP Cinch",Hardcover," "," ","Mannion, Jack",8.39,0.63,5.43,5.43,iUniverse.com,english,english,english,25.95,USD,iUniverse.com,220,0.63,8.50,5.51,0.92,Book,ABIS_BOOK,2013-09-26,iUniverse.com,http://ecx.images-amazon.com/images/I/51WZHNqcO8L._SL75_.jpg,iUniverse.com," "
1491704713,"Anything is Possible: Thought-Provoking Quotes to Inspire Your Mind",Paperback," "," ","Victory, Lorenzo",8.90,0.16,5.91,5.91,iUniverse,english,english,english,10.95,USD,iUniverse,80,0.19,9.00,6.00,0.38,Book,ABIS_BOOK,2013-09-04,iUniverse,http://ecx.images-amazon.com/images/I/519ngS0WrLL._SL75_.jpg,iUniverse,2190370
1491704780,"In the Time of Peacocks",Hardcover," "," ","Handy, Lynne",8.39,1.22,5.43,5.43,iUniverse.com,english,english,english,35.95,USD,iUniverse.com,494,1.65,8.66,5.67,1.94,Book,ABIS_BOOK,2013-10-30,iUniverse.com,http://ecx.images-amazon.com/images/I/51iqbLPJTyL._SL75_.jpg,iUniverse.com,2218227
1491704799,"In the Time of Peacocks",Paperback," "," ","Handy, Lynne",8.39,1.10,5.43,5.43,iUniverse,english,english,english,25.95,USD,iUniverse,494,1.24,8.50,5.50,1.59,Book,ABIS_BOOK,2013-11-01,iUniverse,http://ecx.images-amazon.com/images/I/51oBAw402tL._SL75_.jpg,iUniverse,3489871
1491704810,"Don't Worry: My Mom is the Team Doctor: The Complete Guide to Youth Sports Injury and Prevention for Parents, Players, and Coaches",Paperback," "," ","Frey, M.D. Carol",8.86,0.59,5.91,5.91,iUniverse,english,english,english,18.95,USD,iUniverse,276,0.63,9.00,6.00,1.06,Book,ABIS_BOOK,2013-11-01,iUniverse,http://ecx.images-amazon.com/images/I/51B5RbHEZ2L._SL75_.jpg,iUniverse,2026353
1491704829,"Don't Worry: My Mom Is the Team Doctor: The Complete Guide to Youth Sports Injury and Prevention for Parents, Players, and Coaches",Hardcover,"Feder, Jacob"," ","Frey MD, Carol",8.86,0.75,5.91,5.91,iUniverse.com,english,english,english,28.95,USD,iUniverse.com,276,0.94,9.13,6.22,1.23,Book,ABIS_BOOK,2013-10-31,iUniverse.com,http://ecx.images-amazon.com/images/I/51cLoQnbP2L._SL75_.jpg,iUniverse.com,855894
1491704845,"Uncommon Grace: Revelations in the Place Called Mourning",Paperback," "," ","Schlusberg, Julian S.",8.86,0.55,5.91,5.91,iUniverse,english,english,english,18.95,USD,iUniverse,238,0.60,9.00,6.00,0.93,Book,ABIS_BOOK,2013-09-09,iUniverse,http://ecx.images-amazon.com/images/I/41g2UbgvrcL._SL75_.jpg,iUniverse,2035908
1491704861,"Uncommon Grace: Revelations in the Place Called Mourning",Hardcover," "," ","Schlusberg, Julian S.",8.86,0.67,5.91,5.91,iUniverse.com,english,english,english,28.95,USD,iUniverse.com,238,1.00,9.10,6.00,0.65,Book,ABIS_BOOK,2013-09-06,iUniverse.com,http://ecx.images-amazon.com/images/I/415zHIz4V7L._SL75_.jpg,iUniverse.com,1679274
1491704977,"The Clock Struck Greed: A Professor Bates Novel",Paperback," "," ","Knudsen, Lawrence Gordon",8.86,0.67,5.91,5.91,iUniverse,english,english,english,18.95,USD,iUniverse,304,0.76,9.00,6.00,1.16,Book,ABIS_BOOK,2013-08-26,iUniverse,http://ecx.images-amazon.com/images/I/51C-PPr%2BcIL._SL75_.jpg,iUniverse," "
1491705027,"Sandigras Canyon",Paperback," "," ","Dennis, Alfred",8.86,0.55,5.91,5.91,iUniverse,english,english,english,17.95,USD,iUniverse,266,0.60,9.00,6.00,1.03,Book,ABIS_BOOK,2013-09-11,iUniverse,http://ecx.images-amazon.com/images/I/51ixNKmoS5L._SL75_.jpg,iUniverse,4738970
1491705108,"ElderSpeak: A Thesaurus or Compendium of Words Related to Old Age",Paperback," "," ","Reynolds, M.D. James L.",8.39,0.98,5.43,5.43,iUniverse,english,english,english,29.95,USD,iUniverse,492,1.11,8.50,5.50,1.58,Book,ABIS_BOOK,2014-01-08,iUniverse,http://ecx.images-amazon.com/images/I/51L3CW%2BqO2L._SL75_.jpg,iUniverse," "
1491705248,"A Grateful People",Paperback," "," ","Porter, Willie Marie",8.90,0.43,5.91,5.91,iUniverse,english,english,english,16.95,USD,iUniverse,194,0.49,9.00,6.00,0.67,Book,ABIS_BOOK,2013-12-18,iUniverse,http://ecx.images-amazon.com/images/I/41qv5GucS-L._SL75_.jpg,iUniverse," "
1491705256,"A Grateful People: An Historical Account of the Founding of a Community",Hardcover," "," ","Porter, Willie Marie",8.90,0.55,5.91,5.91,iUniverse.com,english,english,english,26.95,USD,iUniverse.com,194,0.56,9.02,5.98,0.98,Book,ABIS_BOOK,2013-12-17,iUniverse.com,http://ecx.images-amazon.com/images/I/41gDyT3J7%2BL._SL75_.jpg,iUniverse.com," "
1491705310,"Til the Fat Redhead Sleeps: A Big Apple Story",Paperback," "," ","Wilson, Victoria",8.86,0.39,5.91,5.91,iUniverse,english,english,english,13.95,USD,iUniverse,176,0.44,9.00,6.00,0.71,Book,ABIS_BOOK,2013-09-23,iUniverse,http://ecx.images-amazon.com/images/I/51%2BeEAWqf8L._SL75_.jpg,iUniverse,2973945
1491705329,"'Til the Fat Redhead Sleeps: A Big Apple Story",Hardcover," "," ","Wilson, Victoria",8.86,0.55,5.91,5.91,iUniverse.com,english,english,english,23.95,USD,iUniverse.com,176,0.56,9.02,5.98,0.92,Book,ABIS_BOOK,2013-09-20,iUniverse.com,http://ecx.images-amazon.com/images/I/51h3VyElMVL._SL75_.jpg,iUniverse.com,6805487
1491705345,"A Late-Starter's Guide to Retirement: How to Quickly Get on Track for Your Retirement When You Start Late",Paperback," "," ","Foxon, Jeremy",8.90,0.75,5.91,5.91,iUniverse,english,english,english,22.95,USD,iUniverse,330,0.83,9.00,6.00,1.25,Book,ABIS_BOOK,2014-01-15,iUniverse,http://ecx.images-amazon.com/images/I/411hFDjyD5L._SL75_.jpg,iUniverse,1611881
1491705388,"Stories on the Benefits and Hazards of Cosmetic Surgery",Hardcover," "," ","Weinstein MD, Joseph",8.86,0.43,5.91,5.91,iUniverse.com,english,english,english,20.95,USD,iUniverse.com,124,0.44,9.02,5.98,0.79,Book,ABIS_BOOK,2014-01-16,iUniverse.com,http://ecx.images-amazon.com/images/I/41aBCKWnHqL._SL75_.jpg,iUniverse.com," "
149170540X,"Stories on the Benefits and Hazards of Cosmetic Surgery",Paperback," "," ","Weinstein, Joseph",8.86,0.28,5.91,5.91,iUniverse,english,english,english,10.95,USD,iUniverse,124,0.31,9.00,6.00,0.53,Book,ABIS_BOOK,2014-01-16,iUniverse,http://ecx.images-amazon.com/images/I/41%2BJJmCcnPL._SL75_.jpg,iUniverse," "
1491705523,"Games of Mind",Paperback," "," ","Quiles, Dennis",8.39,0.71,5.43,5.43,iUniverse,english,english,english,19.95,USD,iUniverse,342,0.78,8.50,5.50,1.13,Book,ABIS_BOOK,2013-11-12,iUniverse,http://ecx.images-amazon.com/images/I/41Pj66v7ENL._SL75_.jpg,iUniverse," "
149170554X,"Games of Mind",Hardcover," "," ","Quiles, Dennis",8.39,0.87,5.43,5.43,iUniverse.com,english,english,english,29.95,USD,iUniverse.com,342,0.88,8.50,5.51,1.26,Book,ABIS_BOOK,2013-11-11,iUniverse.com,http://ecx.images-amazon.com/images/I/41XV%2BNAeU1L._SL75_.jpg,iUniverse.com,6203846
1491705558,"A Late-Starter's Guide to Retirement: How to Quickly Get on Track for Your Retirement When You Start Late",Hardcover," "," ","Foxon, Jeremy",8.90,0.87,5.91,5.91,iUniverse.com,english,english,english,32.95,USD,iUniverse.com,330,0.88,9.02,5.98,1.41,Book,ABIS_BOOK,2014-01-15,iUniverse.com,http://ecx.images-amazon.com/images/I/41uuDrF-yPL._SL75_.jpg,iUniverse.com," "
1491705566,"My Feelings Unlocked: A Collection of Poems from My Heart",Paperback," "," ","Schady, Patrick",7.87,0.12,4.92,4.92,iUniverse,english,english,english,9.95,USD,iUniverse,50,0.12,8.00,5.00,0.23,Book,ABIS_BOOK,2013-09-16,iUniverse,http://ecx.images-amazon.com/images/I/416dlj7gyqL._SL75_.jpg,iUniverse,2620355
1491705752,"Compendium of the Traditional Catechism of the Catholic Church: Approved by His Excellency Bishop Fernando Areas Rifan from Campos Brazil",Paperback," "," ","Aledo, Roniel",8.86,0.91,5.91,5.91,iUniverse,english,english,english,27.95,USD,iUniverse,446,1.20,8.90,6.00,1.65,Book,ABIS_BOOK,2013-09-27,iUniverse,http://ecx.images-amazon.com/images/I/51w%2Bj0ZamxL._SL75_.jpg,iUniverse,1133840
1491705930,"Puritan Witch: The Redemption of Rebecca Eames",Paperback," "," ","Renner, Peni Jo",8.39,0.51,5.43,5.43,iUniverse,english,english,english,18.95,USD,iUniverse,242,0.55,8.50,5.50,0.83,Book,ABIS_BOOK,2013-09-17,iUniverse,http://ecx.images-amazon.com/images/I/51VPqlrwqjL._SL75_.jpg,iUniverse,355289
